L_task,L_aux,L_total,weighted_aux,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,ratio_aux_over_task
0.6624491333961486,1.3358710145950317,1.3303846418857574,0.6679355072975158,0,0.3829644533869887,0.0009984894935292329,3.5861632488484836,0.28477866782245187,0.07941040272327096
0.5686594349145889,1.1932884812355042,1.165303680896759,0.5966442406177521,1,0.4807307307307308,0.0009939672868916176,2.190223685873819,1.4661523829568373,0.6694076008825081
0.5553971976041794,1.1707800102233887,1.1407872021198273,0.5853900051116944,2,0.45168151003588985,0.0009864612609948615,2.4119506365352934,1.3315026426061571,0.5520439027387506
0.5449361848831177,1.1466586446762086,1.118265507221222,0.5733293223381043,3,0.5234943745863667,0.0009760176929846252,3.137542304353475,2.430344159491799,0.7746012399959012
0.5195956665277481,1.1101609921455384,1.074676171541214,0.5550804960727692,4,0.462962962962963,0.0009627009709305305,4.725490224475356,3.1641284732698733,0.6695873492408225
0.5264366191625595,1.1064160132408143,1.07964462518692,0.5532080066204071,5,0.447081982399259,0.0009465931968523002,3.951380122493597,3.384920601883148,0.8566426152255446
0.49979190349578856,1.0783046364784241,1.0389442253112793,0.5391523182392121,6,0.4639106886260639,0.0009277936805335052,1.2781993725840888,0.9748453418527343,0.7626708029764756
0.5122545117139816,1.0845825147628785,1.0545457649230956,0.5422912573814392,7,0.4449643841314407,0.0009064183272437243,2.1016985515215794,1.9345068776908962,0.9204492605708653
0.4675329923629761,1.0392964017391204,0.9871811902523041,0.5196482008695602,8,0.492318559067632,0.0008825989231440152,2.1754038816852117,1.4568658255588354,0.6696990098363945
0.461954271197319,1.0165341770648957,0.970221357345581,0.5082670885324478,9,0.4764164936220706,0.0008564823227814083,2.9821126510651275,1.579053268486746,0.529508255807423
0.45339943587779996,0.9995139873027802,0.9531564247608185,0.4997569936513901,10,0.4074474169155493,0.0008282295436817901,2.6808431990700425,1.4639461772268612,0.5460767633611281
0.45066374897956846,1.0022268223762512,0.9517771589756012,0.5011134111881256,11,0.4723587960187072,0.0007980147736233119,2.4267007300094914,1.690828537352884,0.6967602211692048
