L_task,L_aux,L_logit_KD,L_CSD,L_total,weighted_aux,weighted_logit_KD,weighted_CSD,epoch,val_QWK,learning_rate,gnorm_task,gnorm_aux,gnorm_logit_kd,gnorm_csd,ratio_csd_over_task,ratio_aux_over_task,ratio_logit_kd_over_task,gradient_ratio_CSD_task
0.655527937412262,1.3198708999156952,0.6244459795951843,0.8315659701824188,1.7108429718017577,0.6599354499578476,0.31222298979759217,0.08315659701824189,0,0.460383874609816,0.0009984894935292329,4.126357787023574,0.4418324985078228,0.3941829218697747,0.6803925802386157,0.16488938074596696,0.10707566365119434,0.0955280521503461,0.16488938074596696
0.5935120642185211,1.2126742565631867,0.6041644358634949,0.5984484684467316,1.5617762541770934,0.6063371282815934,0.30208221793174744,0.059844846844673165,1,0.360548393697565,0.0009939672868916176,1.783260707291107,1.1836244248262884,0.20256703541145668,0.3055985451107526,0.17137064920528491,0.6637416615455479,0.11359361790636302,0.17137064920528491
0.5662836229801178,1.1761363470554351,0.5963470077514649,0.5789802384376526,1.5104233241081237,0.5880681735277176,0.29817350387573244,0.05789802384376526,2,0.49918617753850014,0.0009864612609948615,0.9653269578762205,1.0978545707635432,0.14633497648877167,0.1679313308370188,0.17396316291267594,1.137287798508074,0.1515911011236211,0.17396316291267594
0.5301857334375382,1.1319935262203216,0.5927430713176727,0.5705302631855012,1.449607057571411,0.5659967631101608,0.29637153565883634,0.05705302631855012,3,0.42144816891327697,0.0009760176929846252,1.2196197632567396,0.9293755756933105,0.18644666866214543,0.2077046899597608,0.1703028240581547,0.7620207573642521,0.15287278402596444,0.1703028240581547
0.5217134982347489,1.117665914297104,0.5897537732124328,0.5581056708097458,1.4312339222431183,0.558832957148552,0.2948768866062164,0.05581056708097459,4,0.5107385184769808,0.0009627009709305305,3.0782772753079923,1.8296227375678666,0.34782081835419626,0.35212212244886976,0.11438934538917997,0.5943658007171582,0.1129920365342643,0.11438934538917997
0.5371900945901871,1.1225852036476136,0.595980122089386,0.5996170610189437,1.456434450149536,0.5612926018238068,0.297990061044693,0.05996170610189438,5,0.375,0.0009465931968523002,3.628771364928495,2.0633703108985,0.35070712969089274,0.45724441346914024,0.12600529696864776,0.5686140303135794,0.09664624591133573,0.12600529696864776
0.49993678271770475,1.0620828914642333,0.5891015446186065,0.5531121924519539,1.3808402335643768,0.5310414457321166,0.29455077230930327,0.05531121924519539,6,0.4137063816409935,0.0009277936805335052,3.850365418110058,3.8639386551137593,0.3937635230899364,0.26576555192963763,0.06902346220948763,1.0035251815165023,0.10226653325886513,0.06902346220948763
0.4960457581281662,1.0716949248313903,0.5870361888408661,0.5085183846950531,1.3762631583213807,0.5358474624156951,0.29351809442043303,0.050851838469505306,7,0.42248817144447537,0.0009064183272437243,2.0618827045772665,1.226863782078314,0.1932013839187542,0.3980812853404409,0.19306689195109028,0.5950211325575134,0.09370144261351905,0.19306689195109028
0.48952792763710024,1.0620399904251099,0.5865006101131439,0.517333676815033,1.3655315899848939,0.5310199952125549,0.29325030505657196,0.0517333676815033,8,0.43072790072918,0.0008825989231440152,2.006339589721705,1.7527930753916143,0.22112357217962308,0.36609481183928605,0.18246901656865888,0.8736273183119218,0.11021243527886257,0.18246901656865888
0.4522911113500595,1.0076754736900329,0.5819110715389252,0.5153832903504372,1.2986227142810822,0.5038377368450164,0.2909555357694626,0.05153832903504372,9,0.4677011909058102,0.0008564823227814083,2.349420844346173,1.9356259682592176,0.2670371972442522,0.2967122270935565,0.126291646644571,0.8238736678093485,0.11366086152120045,0.126291646644571
0.4767705774307251,1.0323943376541138,0.589042991399765,0.5510950982570648,1.3425987470149994,0.5161971688270569,0.2945214956998825,0.05510950982570648,10,0.46321941303519254,0.0008282295436817901,1.641139464608476,1.2065526812386875,0.2500364430627629,0.29582750447331646,0.18025738266180294,0.7351920462935994,0.15235538993172265,0.18025738266180294
0.45620916664600375,0.999275768995285,0.5837942755222321,0.5010118919610977,1.297845380306244,0.4996378844976425,0.29189713776111603,0.05010118919610978,11,0.45085979666122744,0.0007980147736233119,3.214512818791551,4.694137494591534,0.28013178577294984,0.26553898024346084,0.08260629066126615,1.4602951548832916,0.08714595385507322,0.08260629066126615
0.45627005338668825,1.0212525260448455,0.5843454194068909,0.5266560822725296,1.3117346286773681,0.5106262630224228,0.29217270970344544,0.05266560822725296,12,0.3237933066998494,0.0007660242967108149,1.6725459667546487,1.2355786429391824,0.18567159095768798,0.39905361448297827,0.23859052152526983,0.7387412169823094,0.11101135313964423,0.23859052152526983
